invoice_id,vendor_id,vendor_name,vendor_category,date_issued,date_due,payment_terms,service_type,amount_subtotal,tax_rate,tax_amount,amount_total,status,payment_date,invoice_currency,po_number
INV-000355,V049,Logistics Provider 49,Transportation,2024-07-29 20:10:48.648648648,2024-09-12 20:10:48.648648648,NET45,Cross-Border,5234.81,0.0,0.0,5234.81,Pending,,USD,PO-9025
INV-000356,V017,Logistics Provider 17,Freight Forwarder,2024-07-30 10:28:28.108108108,2024-10-28 10:28:28.108108108,NET90,Road Transport,12602.43,0.05,630.12,13232.55,Rejected,,USD,PO-8002
INV-000357,V044,Logistics Provider 44,Last Mile Delivery,2024-07-31 00:46:07.567567568,2024-09-14 00:46:07.567567568,NET45,Cross-Border,36889.99,0.05,1844.5,38734.49,Paid,2024-09-09 00:46:07.567567568,USD,PO-8677
INV-000358,V028,Logistics Provider 28,Freight Forwarder,2024-07-31 15:03:47.027027028,2024-08-30 15:03:47.027027028,NET30,Warehousing,27867.71,0.0,0.0,27867.71,Paid,2024-08-24 15:03:47.027027028,USD,PO-9562
INV-000359,V030,Logistics Provider 30,Warehousing,2024-08-01 05:21:26.486486488,2024-08-31 05:21:26.486486488,NET30,Road Transport,7271.42,0.0,0.0,7271.42,Pending,,USD,PO-5499
INV-000360,V029,Logistics Provider 29,Customs Broker,2024-08-01 19:39:05.945945948,2024-09-30 19:39:05.945945948,NET60,Last Mile Delivery,221123.25,0.05,11056.16,232179.41,Pending,,USD,PO-2738
INV-000361,V046,Logistics Provider 46,Freight Forwarder,2024-08-02 09:56:45.405405404,2024-09-01 09:56:45.405405404,NET30,Customs Clearance,20278.94,0.1,2027.89,22306.83,Paid,2024-08-18 09:56:45.405405404,USD,PO-7308
INV-000362,V006,Logistics Provider 6,Last Mile Delivery,2024-08-03 00:14:24.864864864,2024-11-01 00:14:24.864864864,NET90,Cross-Border,41565.55,0.1,4156.56,45722.11,Paid,2024-10-31 00:14:24.864864864,USD,PO-6855
INV-000363,V035,Logistics Provider 35,Freight Forwarder,2024-08-03 14:32:04.324324324,2024-09-02 14:32:04.324324324,NET30,Air Freight,39597.94,0.05,1979.9,41577.84,Approved,,USD,PO-5776
INV-000364,V041,Logistics Provider 41,Warehousing,2024-08-04 04:49:43.783783784,2024-09-03 04:49:43.783783784,NET30,Customs Clearance,31596.85,0.0,0.0,31596.85,Paid,2024-08-25 04:49:43.783783784,USD,PO-1991
INV-000365,V037,Logistics Provider 37,Warehousing,2024-08-04 19:07:23.243243244,2024-11-02 19:07:23.243243244,NET90,Express Delivery,25229.58,0.0,0.0,25229.58,Paid,2024-10-26 19:07:23.243243244,USD,PO-8489
INV-000366,V024,Logistics Provider 24,Freight Forwarder,2024-08-05 09:25:02.702702704,2024-09-19 09:25:02.702702704,NET45,Warehousing,48997.99,0.1,4899.8,53897.79,Paid,2024-09-07 09:25:02.702702704,USD,PO-5689
INV-000367,V029,Logistics Provider 29,Customs Broker,2024-08-05 23:42:42.162162164,2024-09-19 23:42:42.162162164,NET45,Customs Clearance,8103.29,0.1,810.33,8913.62,Rejected,,USD,PO-4741
INV-000368,V049,Logistics Provider 49,Transportation,2024-08-06 14:00:21.621621624,2024-11-04 14:00:21.621621624,NET90,Warehousing,36532.63,0.05,1826.63,38359.26,Approved,,USD,PO-1051
INV-000369,V046,Logistics Provider 46,Freight Forwarder,2024-08-07 04:18:01.081081080,2024-10-06 04:18:01.081081080,NET60,Warehousing,10368.34,0.1,1036.83,11405.17,Approved,,USD,PO-5729
INV-000370,V031,Logistics Provider 31,Customs Broker,2024-08-07 18:35:40.540540540,2024-09-06 18:35:40.540540540,NET30,Warehousing,17574.89,0.05,878.74,18453.63,Paid,2024-09-05 18:35:40.540540540,USD,PO-9429
INV-000371,V035,Logistics Provider 35,Freight Forwarder,2024-08-08 08:53:20.000000000,2024-11-06 08:53:20.000000000,NET90,Last Mile Delivery,16126.24,0.1,1612.62,17738.86,Approved,,USD,PO-7382
INV-000372,V033,Logistics Provider 33,Customs Broker,2024-08-08 23:10:59.459459460,2024-09-07 23:10:59.459459460,NET30,Warehousing,47404.76,0.1,4740.48,52145.24,Pending,,USD,PO-1455
INV-000373,V021,Logistics Provider 21,Customs Broker,2024-08-09 13:28:38.918918920,2024-10-08 13:28:38.918918920,NET60,Warehousing,48400.45,0.1,4840.04,53240.49,Approved,,USD,PO-2190
INV-000374,V032,Logistics Provider 32,Freight Forwarder,2024-08-10 03:46:18.378378380,2024-09-09 03:46:18.378378380,NET30,Express Delivery,9967.76,0.0,0.0,9967.76,Approved,,USD,PO-2617
INV-000375,V023,Logistics Provider 23,Warehousing,2024-08-10 18:03:57.837837840,2024-11-08 18:03:57.837837840,NET90,Air Freight,2079.72,0.0,0.0,2079.72,Approved,,USD,PO-9946
INV-000376,V033,Logistics Provider 33,Customs Broker,2024-08-11 08:21:37.297297296,2024-09-10 08:21:37.297297296,NET30,Road Transport,36280.39,0.0,0.0,36280.39,Approved,,USD,PO-8641
INV-000377,V003,Logistics Provider 3,Warehousing,2024-08-11 22:39:16.756756756,2024-09-25 22:39:16.756756756,NET45,Sea Freight,21481.51,0.1,2148.15,23629.66,Approved,,USD,PO-5282
INV-000378,V018,Logistics Provider 18,Last Mile Delivery,2024-08-12 12:56:56.216216216,2024-10-11 12:56:56.216216216,NET60,Express Delivery,5353.17,0.05,267.66,5620.83,Pending,,USD,PO-8095
INV-000379,V025,Logistics Provider 25,Last Mile Delivery,2024-08-13 03:14:35.675675676,2024-10-12 03:14:35.675675676,NET60,Road Transport,34503.95,0.05,1725.2,36229.15,Paid,2024-10-07 03:14:35.675675676,USD,PO-3994
INV-000380,V042,Logistics Provider 42,Transportation,2024-08-13 17:32:15.135135136,2024-10-12 17:32:15.135135136,NET60,Warehousing,27710.17,0.05,1385.51,29095.68,Paid,2024-09-30 17:32:15.135135136,USD,PO-2904
INV-000381,V031,Logistics Provider 31,Customs Broker,2024-08-14 07:49:54.594594596,2024-11-12 07:49:54.594594596,NET90,Air Freight,49045.32,0.05,2452.27,51497.59,Paid,2024-08-15 07:49:54.594594596,USD,PO-6582
INV-000382,V003,Logistics Provider 3,Warehousing,2024-08-14 22:07:34.054054056,2024-10-13 22:07:34.054054056,NET60,Customs Clearance,12143.07,0.0,0.0,12143.07,Pending,,USD,PO-3199
INV-000383,V040,Logistics Provider 40,Freight Forwarder,2024-08-15 12:25:13.513513516,2024-09-29 12:25:13.513513516,NET45,Air Freight,20794.92,0.0,0.0,20794.92,Approved,,USD,PO-4514
INV-000384,V046,Logistics Provider 46,Freight Forwarder,2024-08-16 02:42:52.972972972,2024-11-14 02:42:52.972972972,NET90,Express Delivery,27584.74,0.1,2758.47,30343.21,Paid,2024-11-03 02:42:52.972972972,USD,PO-2000
INV-000385,V024,Logistics Provider 24,Freight Forwarder,2024-08-16 17:00:32.432432432,2024-09-30 17:00:32.432432432,NET45,Warehousing,39793.3,0.1,3979.33,43772.63,Paid,2024-09-16 17:00:32.432432432,USD,PO-9451
INV-000386,V050,Logistics Provider 50,Transportation,2024-08-17 07:18:11.891891892,2024-09-16 07:18:11.891891892,NET30,Air Freight,27893.09,0.05,1394.65,29287.74,Paid,2024-09-08 07:18:11.891891892,USD,PO-4302
INV-000387,V032,Logistics Provider 32,Freight Forwarder,2024-08-17 21:35:51.351351352,2024-09-16 21:35:51.351351352,NET30,Cross-Border,31032.11,0.0,0.0,31032.11,Approved,,USD,PO-5385
INV-000388,V047,Logistics Provider 47,Freight Forwarder,2024-08-18 11:53:30.810810812,2024-09-17 11:53:30.810810812,NET30,Air Freight,12081.21,0.05,604.06,12685.27,Rejected,,USD,PO-2877
INV-000389,V022,Logistics Provider 22,Customs Broker,2024-08-19 02:11:10.270270272,2024-09-18 02:11:10.270270272,NET30,Warehousing,42499.02,0.1,4249.9,46748.92,Approved,,USD,PO-7712
INV-000390,V023,Logistics Provider 23,Warehousing,2024-08-19 16:28:49.729729732,2024-10-03 16:28:49.729729732,NET45,Last Mile Delivery,22002.9,0.1,2200.29,24203.19,Approved,,USD,PO-9623
INV-000391,V002,Logistics Provider 2,Transportation,2024-08-20 06:46:29.189189188,2024-11-18 06:46:29.189189188,NET90,Cross-Border,7907.02,0.05,395.35,8302.37,Paid,2024-11-04 06:46:29.189189188,USD,PO-5420
INV-000392,V027,Logistics Provider 27,Transportation,2024-08-20 21:04:08.648648648,2024-11-18 21:04:08.648648648,NET90,Air Freight,33545.21,0.1,3354.52,36899.73,Paid,2024-11-06 21:04:08.648648648,USD,PO-8987
INV-000393,V042,Logistics Provider 42,Transportation,2024-08-21 11:21:48.108108108,2024-10-20 11:21:48.108108108,NET60,Sea Freight,11588.43,0.05,579.42,12167.85,Approved,,USD,PO-7815
INV-000394,V002,Logistics Provider 2,Transportation,2024-08-22 01:39:27.567567568,2024-10-06 01:39:27.567567568,NET45,Sea Freight,5780.56,0.0,0.0,5780.56,Approved,,USD,PO-6514
INV-000395,V026,Logistics Provider 26,Warehousing,2024-08-22 15:57:07.027027028,2024-09-21 15:57:07.027027028,NET30,Air Freight,43237.36,0.05,2161.87,45399.23,Paid,2024-09-16 15:57:07.027027028,USD,PO-2532
INV-000396,V017,Logistics Provider 17,Freight Forwarder,2024-08-23 06:14:46.486486488,2024-10-07 06:14:46.486486488,NET45,Last Mile Delivery,23547.95,0.0,0.0,23547.95,Approved,,USD,PO-1064
INV-000397,V040,Logistics Provider 40,Freight Forwarder,2024-08-23 20:32:25.945945948,2024-10-22 20:32:25.945945948,NET60,Customs Clearance,37714.9,0.0,0.0,37714.9,Pending,,USD,PO-1651
INV-000398,V033,Logistics Provider 33,Customs Broker,2024-08-24 10:50:05.405405404,2024-10-23 10:50:05.405405404,NET60,Warehousing,15238.79,0.1,1523.88,16762.67,Approved,,USD,PO-4896
INV-000399,V009,Logistics Provider 9,Transportation,2024-08-25 01:07:44.864864864,2024-10-09 01:07:44.864864864,NET45,Sea Freight,39561.54,0.1,3956.15,43517.69,Paid,2024-10-07 01:07:44.864864864,USD,PO-2433
INV-000400,V043,Logistics Provider 43,Transportation,2024-08-25 15:25:24.324324324,2024-10-09 15:25:24.324324324,NET45,Customs Clearance,6484.86,0.1,648.49,7133.35,Pending,,USD,PO-5320
INV-000401,V048,Logistics Provider 48,Customs Broker,2024-08-26 05:43:03.783783784,2024-10-10 05:43:03.783783784,NET45,Air Freight,18442.7,0.05,922.14,19364.84,Rejected,,USD,PO-6542
INV-000402,V039,Logistics Provider 39,Warehousing,2024-08-26 20:00:43.243243244,2024-11-24 20:00:43.243243244,NET90,Express Delivery,48925.03,0.05,2446.25,51371.28,Paid,2024-11-13 20:00:43.243243244,USD,PO-8281
INV-000403,V029,Logistics Provider 29,Customs Broker,2024-08-27 10:18:22.702702704,2024-09-26 10:18:22.702702704,NET30,Customs Clearance,39905.5,0.1,3990.55,43896.05,Rejected,,USD,PO-4437
INV-000404,V042,Logistics Provider 42,Transportation,2024-08-28 00:36:02.162162164,2024-10-12 00:36:02.162162164,NET45,Cross-Border,25365.54,0.05,1268.28,26633.82,Rejected,,USD,PO-3409
INV-000405,V026,Logistics Provider 26,Warehousing,2024-08-28 14:53:41.621621624,2024-10-12 14:53:41.621621624,NET45,Road Transport,17649.1,0.1,1764.91,19414.01,Approved,,USD,PO-9680
INV-000406,V035,Logistics Provider 35,Freight Forwarder,2024-08-29 05:11:21.081081080,2024-10-13 05:11:21.081081080,NET45,Sea Freight,43734.65,0.05,2186.73,45921.38,Pending,,USD,PO-1293
INV-000407,V050,Logistics Provider 50,Transportation,2024-08-29 19:29:00.540540540,2024-10-28 19:29:00.540540540,NET60,Air Freight,27697.54,0.0,0.0,27697.54,Pending,,USD,PO-7245
INV-000408,V025,Logistics Provider 25,Last Mile Delivery,2024-08-30 09:46:40.000000000,2024-10-29 09:46:40.000000000,NET60,Express Delivery,38162.83,0.0,0.0,38162.83,Approved,,USD,PO-8550
INV-000409,V024,Logistics Provider 24,Freight Forwarder,2024-08-31 00:04:19.459459460,2024-11-29 00:04:19.459459460,NET90,Warehousing,37951.28,0.1,3795.13,41746.41,Paid,2024-11-23 00:04:19.459459460,USD,PO-9608
INV-000410,V013,Logistics Provider 13,Transportation,2024-08-31 14:21:58.918918920,2024-09-30 14:21:58.918918920,NET30,Express Delivery,1879.34,0.05,93.97,1973.31,Approved,,USD,PO-1902
INV-000411,V007,Logistics Provider 7,Freight Forwarder,2024-09-01 04:39:38.378378380,2024-11-30 04:39:38.378378380,NET90,Last Mile Delivery,7186.44,0.05,359.32,7545.76,Approved,,USD,PO-7329
INV-000412,V036,Logistics Provider 36,Transportation,2024-09-01 18:57:17.837837840,2024-10-01 18:57:17.837837840,NET30,Cross-Border,33321.84,0.0,0.0,33321.84,Approved,,USD,PO-4929
INV-000413,V045,Logistics Provider 45,Customs Broker,2024-09-02 09:14:57.297297296,2024-11-01 09:14:57.297297296,NET60,Air Freight,8919.37,0.0,0.0,8919.37,Rejected,,USD,PO-1376
INV-000414,V020,Logistics Provider 20,Warehousing,2024-09-02 23:32:36.756756756,2024-11-01 23:32:36.756756756,NET60,Warehousing,13519.17,0.1,1351.92,14871.09,Pending,,USD,PO-8817
INV-000415,V001,Logistics Provider 1,Last Mile Delivery,2024-09-03 13:50:16.216216216,2024-11-02 13:50:16.216216216,NET60,Last Mile Delivery,47385.26,0.0,0.0,47385.26,Pending,,USD,PO-6220
INV-000416,V008,Logistics Provider 8,Customs Broker,2024-09-04 04:07:55.675675676,2024-12-03 04:07:55.675675676,NET90,Last Mile Delivery,28448.93,0.1,2844.89,31293.82,Pending,,USD,PO-4411
INV-000417,V046,Logistics Provider 46,Freight Forwarder,2024-09-04 18:25:35.135135136,2024-10-19 18:25:35.135135136,NET45,Air Freight,37785.75,0.0,0.0,37785.75,Rejected,,USD,PO-1754
INV-000418,V016,Logistics Provider 16,Warehousing,2024-09-05 08:43:14.594594596,2024-10-20 08:43:14.594594596,NET45,Cross-Border,28341.06,0.0,0.0,28341.06,Paid,2024-10-11 08:43:14.594594596,USD,PO-3428
INV-000419,V014,Logistics Provider 14,Customs Broker,2024-09-05 23:00:54.054054056,2024-11-04 23:00:54.054054056,NET60,Customs Clearance,28073.17,0.05,1403.66,29476.83,Approved,,USD,PO-4188
INV-000420,V012,Logistics Provider 12,Last Mile Delivery,2024-09-06 13:18:33.513513516,2024-10-21 13:18:33.513513516,NET45,Customs Clearance,5613.44,0.0,0.0,5613.44,Pending,,USD,PO-9235
INV-000421,V023,Logistics Provider 23,Warehousing,2024-09-07 03:36:12.972972972,2024-10-22 03:36:12.972972972,NET45,Last Mile Delivery,17839.5,0.0,0.0,17839.5,Approved,,USD,PO-2191
INV-000422,V015,Logistics Provider 15,Last Mile Delivery,2024-09-07 17:53:52.432432432,2024-12-06 17:53:52.432432432,NET90,Customs Clearance,14839.11,0.1,1483.91,16323.02,Pending,,USD,PO-7852
INV-000423,V028,Logistics Provider 28,Freight Forwarder,2024-09-08 08:11:31.891891892,2024-10-08 08:11:31.891891892,NET30,Road Transport,20145.69,0.0,0.0,20145.69,Rejected,,USD,PO-8858
INV-000424,V034,Logistics Provider 34,Warehousing,2024-09-08 22:29:11.351351352,2024-11-07 22:29:11.351351352,NET60,Last Mile Delivery,40118.87,0.1,4011.89,44130.76,Paid,2024-10-31 22:29:11.351351352,USD,PO-8482
INV-000425,V002,Logistics Provider 2,Transportation,2024-09-09 12:46:50.810810812,2024-11-08 12:46:50.810810812,NET60,Last Mile Delivery,19224.7,0.0,0.0,19224.7,Approved,,USD,PO-7306
INV-000426,V032,Logistics Provider 32,Freight Forwarder,2024-09-10 03:04:30.270270272,2024-12-09 03:04:30.270270272,NET90,Warehousing,23133.14,0.0,0.0,23133.14,Paid,2024-12-06 03:04:30.270270272,USD,PO-5858
INV-000427,V023,Logistics Provider 23,Warehousing,2024-09-10 17:22:09.729729732,2024-12-09 17:22:09.729729732,NET90,Customs Clearance,20471.69,0.1,2047.17,22518.86,Approved,,USD,PO-9864
INV-000428,V022,Logistics Provider 22,Customs Broker,2024-09-11 07:39:49.189189188,2024-10-26 07:39:49.189189188,NET45,Cross-Border,5576.99,0.05,278.85,5855.84,Paid,2024-10-26 07:39:49.189189188,USD,PO-2846
INV-000429,V025,Logistics Provider 25,Last Mile Delivery,2024-09-11 21:57:28.648648648,2024-11-10 21:57:28.648648648,NET60,Last Mile Delivery,22612.54,0.1,2261.25,24873.79,Paid,2024-11-07 21:57:28.648648648,USD,PO-1680
INV-000430,V022,Logistics Provider 22,Customs Broker,2024-09-12 12:15:08.108108108,2024-10-12 12:15:08.108108108,NET30,Express Delivery,10584.85,0.1,1058.49,11643.34,Approved,,USD,PO-2019
INV-000431,V022,Logistics Provider 22,Customs Broker,2024-09-13 02:32:47.567567568,2024-12-12 02:32:47.567567568,NET90,Cross-Border,10149.44,0.1,1014.94,11164.38,Paid,2024-12-07 02:32:47.567567568,USD,PO-3927
INV-000432,V049,Logistics Provider 49,Transportation,2024-09-13 16:50:27.027027028,2024-10-13 16:50:27.027027028,NET30,Road Transport,5607.77,0.05,280.39,5888.16,Approved,,USD,PO-6622
INV-000433,V042,Logistics Provider 42,Transportation,2024-09-14 07:08:06.486486488,2024-10-14 07:08:06.486486488,NET30,Warehousing,18476.88,0.0,0.0,18476.88,Approved,,USD,PO-5628
INV-000434,V006,Logistics Provider 6,Last Mile Delivery,2024-09-14 21:25:45.945945948,2024-11-13 21:25:45.945945948,NET60,Air Freight,38116.61,0.1,3811.66,41928.27,Pending,,USD,PO-7112
INV-000435,V015,Logistics Provider 15,Last Mile Delivery,2024-09-15 11:43:25.405405408,2024-11-14 11:43:25.405405408,NET60,Cross-Border,14545.64,0.1,1454.56,16000.2,Approved,,USD,PO-2915
INV-000436,V043,Logistics Provider 43,Transportation,2024-09-16 02:01:04.864864864,2024-12-15 02:01:04.864864864,NET90,Last Mile Delivery,16305.11,0.05,815.26,17120.37,Paid,2024-12-08 02:01:04.864864864,USD,PO-6071
INV-000437,V037,Logistics Provider 37,Warehousing,2024-09-16 16:18:44.324324324,2024-11-15 16:18:44.324324324,NET60,Road Transport,32491.06,0.1,3249.11,35740.17,Rejected,,USD,PO-6191
INV-000438,V033,Logistics Provider 33,Customs Broker,2024-09-17 06:36:23.783783784,2024-11-16 06:36:23.783783784,NET60,Sea Freight,10596.2,0.0,0.0,10596.2,Paid,2024-11-06 06:36:23.783783784,USD,PO-4843
INV-000439,V008,Logistics Provider 8,Customs Broker,2024-09-17 20:54:03.243243244,2024-11-16 20:54:03.243243244,NET60,Road Transport,44950.94,0.05,2247.55,47198.49,Paid,2024-11-04 20:54:03.243243244,USD,PO-8590
INV-000440,V044,Logistics Provider 44,Last Mile Delivery,2024-09-18 11:11:42.702702704,2024-10-18 11:11:42.702702704,NET30,Road Transport,26489.34,0.0,0.0,26489.34,Paid,2024-10-04 11:11:42.702702704,USD,PO-4575
INV-000441,V044,Logistics Provider 44,Last Mile Delivery,2024-09-19 01:29:22.162162164,2024-12-18 01:29:22.162162164,NET90,Warehousing,22932.54,0.0,0.0,22932.54,Pending,,USD,PO-5922
INV-000442,V005,Logistics Provider 5,Warehousing,2024-09-19 15:47:01.621621624,2024-11-03 15:47:01.621621624,NET45,Air Freight,28333.19,0.05,1416.66,29749.85,Approved,,USD,PO-7175
INV-000443,V039,Logistics Provider 39,Warehousing,2024-09-20 06:04:41.081081080,2024-10-20 06:04:41.081081080,NET30,Sea Freight,9135.68,0.1,913.57,10049.25,Pending,,USD,PO-9539
INV-000444,V004,Logistics Provider 4,Transportation,2024-09-20 20:22:20.540540540,2024-11-19 20:22:20.540540540,NET60,Customs Clearance,31060.18,0.0,0.0,31060.18,Paid,2024-11-04 20:22:20.540540540,USD,PO-9459
INV-000445,V006,Logistics Provider 6,Last Mile Delivery,2024-09-21 10:40:00.000000000,2024-10-21 10:40:00.000000000,NET30,Customs Clearance,18791.94,0.0,0.0,18791.94,Rejected,,USD,PO-6705
INV-000446,V045,Logistics Provider 45,Customs Broker,2024-09-22 00:57:39.459459460,2024-11-21 00:57:39.459459460,NET60,Cross-Border,44962.13,0.0,0.0,44962.13,Pending,,USD,PO-6620
INV-000447,V032,Logistics Provider 32,Freight Forwarder,2024-09-22 15:15:18.918918920,2024-11-21 15:15:18.918918920,NET60,Road Transport,9273.86,0.0,0.0,9273.86,Paid,2024-11-15 15:15:18.918918920,USD,PO-7030
INV-000448,V030,Logistics Provider 30,Warehousing,2024-09-23 05:32:58.378378380,2024-10-23 05:32:58.378378380,NET30,Express Delivery,25845.5,0.05,1292.28,27137.78,Paid,2024-10-23 05:32:58.378378380,USD,PO-2303
INV-000449,V047,Logistics Provider 47,Freight Forwarder,2024-09-23 19:50:37.837837840,2024-12-22 19:50:37.837837840,NET90,Warehousing,30307.52,0.05,1515.38,31822.9,Paid,2024-12-16 19:50:37.837837840,USD,PO-7742
INV-000450,V035,Logistics Provider 35,Freight Forwarder,2024-09-24 10:08:17.297297296,2024-11-23 10:08:17.297297296,NET60,Express Delivery,2635.8,0.0,0.0,2635.8,Approved,,USD,PO-6306
INV-000451,V040,Logistics Provider 40,Freight Forwarder,2024-09-25 00:25:56.756756756,2024-12-24 00:25:56.756756756,NET90,Warehousing,94104.79999999999,0.1,9410.48,103515.28,Approved,,USD,PO-2091
INV-000452,V016,Logistics Provider 16,Warehousing,2024-09-25 14:43:36.216216216,2024-11-09 14:43:36.216216216,NET45,Customs Clearance,36899.13,0.0,0.0,36899.13,Pending,,USD,PO-3262
INV-000453,V013,Logistics Provider 13,Transportation,2024-09-26 05:01:15.675675676,2024-11-25 05:01:15.675675676,NET60,Cross-Border,41198.5,0.1,4119.85,45318.35,Approved,,USD,PO-6373
INV-000454,V050,Logistics Provider 50,Transportation,2024-09-26 19:18:55.135135136,2024-12-25 19:18:55.135135136,NET90,Cross-Border,16344.94,0.0,0.0,16344.94,Pending,,USD,PO-3111
INV-000455,V042,Logistics Provider 42,Transportation,2024-09-27 09:36:34.594594596,2024-12-26 09:36:34.594594596,NET90,Cross-Border,40131.07,0.1,4013.11,44144.18,Paid,2024-12-14 09:36:34.594594596,USD,PO-5210
INV-000456,V030,Logistics Provider 30,Warehousing,2024-09-27 23:54:14.054054056,2024-11-11 23:54:14.054054056,NET45,Sea Freight,48420.04,0.0,0.0,48420.04,Pending,,USD,PO-3533
INV-000457,V019,Logistics Provider 19,Freight Forwarder,2024-09-28 14:11:53.513513516,2024-12-27 14:11:53.513513516,NET90,Air Freight,42986.82,0.1,4298.68,47285.5,Paid,2024-12-25 14:11:53.513513516,USD,PO-8992
INV-000458,V017,Logistics Provider 17,Freight Forwarder,2024-09-29 04:29:32.972972972,2024-12-28 04:29:32.972972972,NET90,Sea Freight,6764.56,0.0,0.0,6764.56,Paid,2024-12-17 04:29:32.972972972,USD,PO-7238
INV-000459,V019,Logistics Provider 19,Freight Forwarder,2024-09-29 18:47:12.432432432,2024-11-13 18:47:12.432432432,NET45,Last Mile Delivery,37246.79,0.0,0.0,37246.79,Paid,2024-11-12 18:47:12.432432432,USD,PO-2036
INV-000460,V028,Logistics Provider 28,Freight Forwarder,2024-09-30 09:04:51.891891892,2024-11-29 09:04:51.891891892,NET60,Last Mile Delivery,16663.67,0.1,1666.37,18330.04,Approved,,USD,PO-4949
INV-000461,V026,Logistics Provider 26,Warehousing,2024-09-30 23:22:31.351351352,2024-12-29 23:22:31.351351352,NET90,Express Delivery,49432.38,0.05,2471.62,51904.0,Paid,2024-12-19 23:22:31.351351352,USD,PO-1955
INV-000462,V037,Logistics Provider 37,Warehousing,2024-10-01 13:40:10.810810812,2024-12-30 13:40:10.810810812,NET90,Air Freight,24782.59,0.1,2478.26,27260.85,Rejected,,USD,PO-2007
